./reut2-000.sgm-17.txt,13,augNorm_entropy,true,12,51,6,9,4,1.0,0.9457284654628274,0.914802318740581,10,8,12
./reut2-000.sgm-175.txt,16,augNorm_entropy,true,19,87,9,2,5,1.0,0.8649756614968228,0.8268815361455836,17,13,12
./reut2-000.sgm-251.txt,14,augNorm_entropy,true,17,59,14,15,13,1.0,0.9962602857640175,0.9948030414950246,8,12,11
./reut2-000.sgm-346.txt,18,augNorm_entropy,true,18,88,1,8,0,1.0,0.9906753673329665,0.937963146185361,12,11,12
./reut2-000.sgm-357.txt,16,augNorm_entropy,true,18,64,14,16,15,1.0,0.7959040909281393,0.7893894444134751,16,12,8
./reut2-000.sgm-703.txt,14,augNorm_entropy,true,12,59,4,9,5,1.0,0.7288755807511742,0.6849138999886384,11,13,8
./reut2-000.sgm-909.txt,12,augNorm_entropy,true,12,74,1,8,4,1.0,0.8690115792970009,0.815414945091635,16,11,10
./reut2-000.sgm-954.txt,18,augNorm_entropy,true,12,80,9,6,5,1.0,0.9628974497424043,0.9030782321340464,14,11,10
./reut2-000.sgm-982.txt,25,augNorm_entropy,true,14,87,3,1,9,1.0,0.9238945368809013,0.8305011337312156,12,18,17
./reut2-001.sgm-212.txt,14,augNorm_entropy,true,12,53,1,7,4,1.0,0.9944650216066946,0.9133529205804142,11,14,8
./reut2-001.sgm-25.txt,18,augNorm_entropy,true,13,76,9,11,0,1.0,0.9204564874616715,0.8938577962266866,14,10,12
./reut2-001.sgm-497.txt,16,augNorm_entropy,true,16,60,1,5,13,1.0,0.7930657915831602,0.6247607725995693,12,10,6
./reut2-001.sgm-732.txt,14,augNorm_entropy,true,15,57,6,1,10,1.0,0.8653515303249502,0.7869244079411115,11,9,5
./reut2-001.sgm-745.txt,16,augNorm_entropy,true,15,69,6,7,4,1.0,0.9436937259911731,0.9320016555634099,12,11,11
./reut2-001.sgm-824.txt,18,augNorm_entropy,true,11,59,1,6,5,1.0,0.8974076924308675,0.8591871074378649,13,11,13
./reut2-002.sgm-35.txt,15,augNorm_entropy,true,16,69,11,0,5,1.0,0.9700638835971098,0.9269914161517874,9,12,10
./reut2-002.sgm-562.txt,26,augNorm_entropy,true,15,89,0,1,3,1.0,0.9928084597026411,0.9053775718613905,17,16,12
./reut2-002.sgm-685.txt,18,augNorm_entropy,true,12,44,6,1,7,1.0,0.9366181202454658,0.9245118456575846,10,7,7
./reut2-002.sgm-741.txt,16,augNorm_entropy,true,13,69,2,8,5,1.0,0.880231428050961,0.8496958143853348,14,13,13
./reut2-002.sgm-782.txt,19,augNorm_entropy,true,15,49,4,12,0,1.0,0.9544119437824373,0.759520544382642,11,11,13
./reut2-002.sgm-798.txt,14,augNorm_entropy,true,14,64,1,9,3,1.0,0.9390919064604635,0.9223898220034694,12,12,9
./reut2-002.sgm-972.txt,25,augNorm_entropy,true,18,100,16,7,1,1.0,0.697418461902868,0.6830784261180987,22,13,12
./reut2-002.sgm-985.txt,13,augNorm_entropy,true,12,70,4,6,7,1.0,0.9859229896686177,0.9506630296187446,12,9,12
./reut2-003.sgm-191.txt,14,augNorm_entropy,true,16,51,6,8,0,1.0,0.873683617065429,0.7330105708316853,9,8,10
./reut2-003.sgm-282.txt,23,augNorm_entropy,true,15,83,1,11,9,1.0,0.9720728847126987,0.9557986747415167,13,12,12
./reut2-003.sgm-30.txt,16,augNorm_entropy,true,14,82,1,0,12,1.0,0.8902298248860243,0.8759676359055631,16,16,10
./reut2-003.sgm-437.txt,20,augNorm_entropy,true,12,56,7,1,2,1.0,0.9603209538787041,0.9138448003935311,9,13,10
./reut2-003.sgm-47.txt,27,augNorm_entropy,true,18,100,16,7,1,1.0,0.697418461902868,0.6830784261180987,22,13,12
./reut2-003.sgm-492.txt,13,augNorm_entropy,true,15,67,12,9,13,1.0,0.9262276190624595,0.8452331489339363,13,12,9
./reut2-003.sgm-523.txt,17,augNorm_entropy,true,14,77,5,4,12,1.0,0.9345960109091476,0.915692466469122,15,16,17
./reut2-003.sgm-536.txt,13,augNorm_entropy,true,13,73,2,4,1,1.0,0.9739750769782424,0.844827553544751,10,10,10
./reut2-003.sgm-557.txt,16,augNorm_entropy,true,13,65,8,4,2,1.0,0.9973021390915657,0.9043444004707297,11,13,8
./reut2-003.sgm-567.txt,17,augNorm_entropy,true,12,71,2,7,1,1.0,0.928392770341912,0.8603986537297328,15,13,13
./reut2-003.sgm-663.txt,20,augNorm_entropy,true,11,44,1,7,3,1.0,0.6954519221980847,0.6954519221980843,16,11,11
./reut2-003.sgm-76.txt,17,augNorm_entropy,true,13,50,2,10,4,1.0,0.9863857504481973,0.9491878584702776,13,11,9
./reut2-003.sgm-901.txt,17,augNorm_entropy,true,15,57,12,1,13,1.0,0.9377409303334977,0.8991034655794113,10,12,8
./reut2-004.sgm-309.txt,13,augNorm_entropy,true,13,41,1,9,7,1.0,0.9998481033591948,0.7598443497878585,11,10,6
./reut2-004.sgm-381.txt,16,augNorm_entropy,true,19,33,4,5,0,1.0,0.9486770145961279,0.9486770145961276,7,3,3
./reut2-004.sgm-424.txt,19,augNorm_entropy,true,17,63,7,14,5,1.0,0.9587498025966904,0.8809517986457257,11,11,15
./reut2-004.sgm-572.txt,14,augNorm_entropy,true,13,59,1,0,2,1.0,0.983203950755423,0.8688985241042809,11,12,8
./reut2-004.sgm-592.txt,15,augNorm_entropy,true,14,69,1,3,8,1.0,0.7714539554409955,0.7608942454826594,17,11,10
./reut2-004.sgm-593.txt,15,augNorm_entropy,true,11,61,3,0,5,1.0,0.7797033226055715,0.7676730306071283,18,15,10
./reut2-004.sgm-60.txt,18,augNorm_entropy,true,18,81,7,15,9,1.0,0.9988132651933969,0.9454593585280806,10,9,9
./reut2-004.sgm-723.txt,23,augNorm_entropy,true,15,85,5,13,0,1.0,0.8307831207270492,0.7091722806026068,16,12,15
./reut2-004.sgm-859.txt,20,augNorm_entropy,true,14,76,2,6,7,1.0,0.9236744992511585,0.9196845042839492,11,19,15
./reut2-004.sgm-905.txt,17,augNorm_entropy,true,12,50,10,7,8,1.0,0.8343214406856914,0.7580773972752775,13,8,8
./reut2-005.sgm-155.txt,14,augNorm_entropy,true,12,67,2,0,7,1.0,0.8589707627126106,0.7999418595055588,14,11,9
./reut2-005.sgm-189.txt,21,augNorm_entropy,true,12,71,0,1,9,1.0,0.9556544965375892,0.8788240643575936,13,13,10
./reut2-005.sgm-2.txt,17,augNorm_entropy,true,13,41,6,4,5,1.0,0.9408514743387761,0.8678431630315693,9,8,9
./reut2-005.sgm-207.txt,26,augNorm_entropy,true,19,101,5,7,0,1.0,0.9525914925630291,0.8815313688394394,15,12,12
./reut2-005.sgm-234.txt,19,augNorm_entropy,true,14,78,9,11,1,1.0,0.9883918142936744,0.851693229480181,16,14,13
./reut2-005.sgm-264.txt,20,augNorm_entropy,true,20,86,17,18,0,1.0,0.9884636208687274,0.9229429124862087,12,10,12
./reut2-005.sgm-457.txt,18,augNorm_entropy,true,16,78,6,14,12,1.0,0.905750488706384,0.824370092505303,14,10,9
./reut2-005.sgm-553.txt,17,augNorm_entropy,true,16,63,0,11,5,1.0,0.937365288841301,0.889687922546227,9,9,7
./reut2-005.sgm-770.txt,17,augNorm_entropy,true,15,78,3,4,0,1.0,0.9448858927458225,0.8955269966660737,17,13,13
./reut2-005.sgm-792.txt,18,augNorm_entropy,true,12,60,5,2,1,1.0,0.9319355788807487,0.8934757830084824,12,11,10
./reut2-005.sgm-86.txt,16,augNorm_entropy,true,11,76,8,3,9,1.0,0.8830687109318565,0.8484798803132272,16,19,11
./reut2-005.sgm-863.txt,14,augNorm_entropy,true,15,78,3,4,0,1.0,0.9448858927458225,0.8955269966660737,17,13,13
./reut2-005.sgm-942.txt,12,augNorm_entropy,true,12,68,3,0,5,1.0,0.9421131385939211,0.870978880964893,15,18,13
./reut2-005.sgm-943.txt,16,augNorm_entropy,true,16,62,0,4,2,1.0,0.8752970160096698,0.8538651224735199,13,10,9
./reut2-006.sgm-136.txt,18,augNorm_entropy,true,13,67,5,1,9,1.0,0.9972658169215994,0.9835343954578304,14,15,13
./reut2-006.sgm-214.txt,16,augNorm_entropy,true,13,79,0,6,4,1.0,0.8130771165040347,0.7647318296158836,15,9,9
./reut2-006.sgm-224.txt,17,augNorm_entropy,true,16,67,5,2,10,1.0,0.9332228637018365,0.894126772012359,11,8,8
./reut2-006.sgm-362.txt,17,augNorm_entropy,true,13,52,7,11,6,1.0,0.8990241959738431,0.83971023933201,10,8,8
./reut2-006.sgm-431.txt,21,augNorm_entropy,true,11,53,6,8,7,1.0,0.8440679050074594,0.8105790241480235,13,9,11
./reut2-006.sgm-580.txt,15,augNorm_entropy,true,12,57,9,5,0,1.0,0.9240557093791862,0.7807419634925628,13,16,8
./reut2-006.sgm-795.txt,29,augNorm_entropy,true,11,68,2,6,5,1.0,0.9346943585829718,0.8151010506231631,10,10,9
./reut2-007.sgm-154.txt,19,augNorm_entropy,true,12,61,4,3,6,1.0,0.9012400197806946,0.8206270475468757,14,11,13
./reut2-007.sgm-174.txt,19,augNorm_entropy,true,20,57,8,10,14,1.0,0.9979116133783367,0.9569476962356499,9,10,10
./reut2-007.sgm-262.txt,20,augNorm_entropy,true,16,61,4,1,0,1.0,0.9863325586932151,0.8195880489189342,10,11,14
./reut2-007.sgm-36.txt,16,augNorm_entropy,true,17,57,6,7,11,1.0,0.9119315384415538,0.8260579068224234,12,9,8
./reut2-007.sgm-485.txt,15,augNorm_entropy,true,17,52,9,1,2,1.0,0.9730195529576067,0.8931407875749012,8,14,7
./reut2-007.sgm-537.txt,21,augNorm_entropy,true,12,60,3,0,1,1.0,0.8912372730806902,0.8387461071723623,13,12,9
./reut2-007.sgm-539.txt,12,augNorm_entropy,true,15,50,0,1,10,1.0,0.9621281811182021,0.7791988199439172,11,11,6
./reut2-007.sgm-546.txt,14,augNorm_entropy,true,18,63,11,0,15,1.0,0.9841102209463266,0.8532085267624347,9,10,8
./reut2-007.sgm-594.txt,21,augNorm_entropy,true,13,54,3,0,2,1.0,0.9107137545694436,0.8601830944305963,10,12,9
./reut2-007.sgm-801.txt,14,augNorm_entropy,true,23,71,11,16,7,1.0,0.996672118073071,0.9327672167667372,12,12,9
./reut2-007.sgm-971.txt,35,augNorm_entropy,true,14,58,0,1,3,1.0,0.7979119043496631,0.6795276776078997,15,13,13
./reut2-007.sgm-976.txt,20,augNorm_entropy,true,12,49,5,1,2,1.0,0.916798715795672,0.9112411121820195,8,7,11
./reut2-008.sgm-113.txt,17,augNorm_entropy,true,11,60,3,6,1,1.0,0.9805940567016177,0.9286426093539021,10,11,11
./reut2-008.sgm-140.txt,13,augNorm_entropy,true,11,78,3,5,1,1.0,0.9055305094181729,0.854080880190972,12,10,17
./reut2-008.sgm-389.txt,16,augNorm_entropy,true,12,65,10,1,6,1.0,0.9473261018920047,0.9423434876366868,14,11,9
./reut2-008.sgm-484.txt,15,augNorm_entropy,true,13,65,5,1,2,1.0,0.9102549868472217,0.7615975309363193,14,13,8
./reut2-008.sgm-515.txt,15,augNorm_entropy,true,11,52,1,7,2,1.0,0.9927183652642778,0.9779115553610871,8,10,8
./reut2-008.sgm-599.txt,17,augNorm_entropy,true,14,77,6,8,9,1.0,0.8672184894282096,0.8352435236106157,13,11,9
./reut2-008.sgm-614.txt,24,augNorm_entropy,true,15,51,12,5,3,1.0,0.8126176989075009,0.7276888622053459,9,8,7
./reut2-008.sgm-704.txt,17,augNorm_entropy,true,16,74,12,9,10,1.0,0.6721393984887132,0.6364776462690193,17,8,10
./reut2-008.sgm-705.txt,17,augNorm_entropy,true,13,31,5,6,10,1.0,0.7084904651908379,0.6191138487270437,14,7,7
./reut2-008.sgm-706.txt,20,augNorm_entropy,true,15,65,6,10,8,1.0,0.8621401354795202,0.8573175549287841,12,9,10
./reut2-008.sgm-71.txt,15,augNorm_entropy,true,13,65,1,4,9,1.0,0.8469932669313427,0.7750004404224161,13,12,6
./reut2-008.sgm-814.txt,18,augNorm_entropy,true,13,86,8,3,0,1.0,0.8432384105797672,0.8326145562474451,14,15,13
./reut2-008.sgm-880.txt,23,augNorm_entropy,true,13,67,1,5,2,1.0,0.968281793473272,0.8653477072992819,11,9,11
./reut2-008.sgm-939.txt,19,augNorm_entropy,true,16,69,6,14,1,1.0,0.9566663760133751,0.9336272422039005,16,7,10
./reut2-008.sgm-99.txt,21,augNorm_entropy,true,16,54,12,6,7,1.0,0.9547548319039578,0.9355762551610647,9,7,6
./reut2-009.sgm-207.txt,21,augNorm_entropy,true,13,61,0,6,4,1.0,0.8821144122992212,0.8644279007421091,13,10,8
./reut2-009.sgm-405.txt,17,augNorm_entropy,true,18,77,14,3,11,1.0,0.7985947789876628,0.771996826268145,15,18,9
./reut2-009.sgm-463.txt,14,augNorm_entropy,true,12,60,6,2,1,1.0,0.8614612598264133,0.7558226594797063,14,12,8
./reut2-009.sgm-534.txt,11,augNorm_entropy,true,11,66,0,1,6,1.0,0.9741087530603852,0.8651106326692994,17,13,10
./reut2-009.sgm-54.txt,16,augNorm_entropy,true,15,94,7,11,9,1.0,0.983450533154916,0.9322069551509022,16,16,16
./reut2-009.sgm-582.txt,19,augNorm_entropy,true,12,66,1,2,3,1.0,0.8878888562626973,0.67233746017051,15,18,11
./reut2-009.sgm-616.txt,19,augNorm_entropy,true,18,70,0,4,12,1.0,0.9437457664911082,0.8499664259356412,11,11,6
./reut2-009.sgm-671.txt,14,augNorm_entropy,true,11,61,5,7,9,1.0,0.7624214259309127,0.7404456438619827,13,9,9
./reut2-009.sgm-687.txt,19,augNorm_entropy,true,19,52,16,0,3,1.0,0.8335883516098773,0.7732504796837391,9,8,10
./reut2-009.sgm-700.txt,12,augNorm_entropy,true,13,70,1,10,7,1.0,0.8330591872029998,0.764371248192157,18,10,8
./reut2-009.sgm-703.txt,19,augNorm_entropy,true,16,62,2,0,1,1.0,0.9121528684194655,0.8882585500790822,9,12,8
./reut2-009.sgm-768.txt,17,augNorm_entropy,true,13,65,3,9,7,1.0,0.9025536372768657,0.8663276936942804,10,9,7
./reut2-009.sgm-769.txt,13,augNorm_entropy,true,13,44,5,6,7,1.0,0.735734003316311,0.7159116494915889,12,8,8
./reut2-009.sgm-781.txt,25,augNorm_entropy,true,18,80,11,9,5,1.0,0.9057001377872529,0.8469810136497247,14,12,16
./reut2-010.sgm-121.txt,15,augNorm_entropy,true,11,61,7,3,4,1.0,0.9705813050674581,0.885138933626115,10,13,15
./reut2-010.sgm-132.txt,24,augNorm_entropy,true,15,59,3,2,6,1.0,0.9961799836436052,0.7923945719489092,10,10,5
./reut2-010.sgm-140.txt,14,augNorm_entropy,true,14,56,0,5,3,1.0,0.795451877201258,0.6775209395179462,16,13,8
./reut2-010.sgm-29.txt,14,augNorm_entropy,true,16,59,1,2,9,1.0,0.876184719745019,0.8435284974528245,16,7,6
./reut2-010.sgm-381.txt,15,augNorm_entropy,true,16,56,5,2,3,1.0,0.9553037497769897,0.8945804511880706,14,8,7
./reut2-010.sgm-444.txt,23,augNorm_entropy,true,19,81,10,8,12,1.0,0.977306066328718,0.9527005486921637,10,14,11
./reut2-010.sgm-511.txt,27,augNorm_entropy,true,12,47,0,2,8,1.0,0.9496091018150072,0.886816938512271,12,9,9
./reut2-010.sgm-552.txt,23,augNorm_entropy,true,16,67,12,13,2,1.0,0.9815871195888249,0.6825270254495838,17,15,7
./reut2-010.sgm-606.txt,12,augNorm_entropy,true,13,65,8,6,5,1.0,0.9653235439973359,0.905227709391371,13,11,9
./reut2-010.sgm-620.txt,17,augNorm_entropy,true,13,82,11,3,1,1.0,0.9606692799306195,0.8326200883831901,12,15,12
./reut2-010.sgm-629.txt,13,augNorm_entropy,true,14,85,12,11,0,1.0,0.8804397393651611,0.8546386318693807,12,11,13
./reut2-010.sgm-631.txt,14,augNorm_entropy,true,11,55,3,5,6,1.0,0.9873934634514289,0.9860216981164983,10,11,9
./reut2-010.sgm-796.txt,17,augNorm_entropy,true,14,85,12,11,0,1.0,0.8804397393651611,0.8546386318693807,12,11,13
./reut2-010.sgm-81.txt,16,augNorm_entropy,true,13,66,3,4,6,1.0,0.7841417580679062,0.7088864609215308,16,10,12
./reut2-010.sgm-862.txt,16,augNorm_entropy,true,18,83,6,13,7,1.0,0.9698151889397914,0.9207779796261583,15,13,12
./reut2-010.sgm-915.txt,15,augNorm_entropy,true,15,53,1,13,5,1.0,0.922250667115198,0.8032571609734047,9,8,7
./reut2-010.sgm-978.txt,16,augNorm_entropy,true,12,56,8,10,2,1.0,0.9049379523862837,0.6712719184313639,13,12,10
./reut2-010.sgm-999.txt,26,augNorm_entropy,true,18,98,0,13,2,1.0,0.9557681778522698,0.9486925581557711,15,14,13
./reut2-011.sgm-117.txt,21,augNorm_entropy,true,15,74,0,1,13,1.0,0.9899897038623399,0.9463155182223324,20,16,13
./reut2-011.sgm-134.txt,13,augNorm_entropy,true,13,84,9,5,6,1.0,0.9270852585029926,0.840446867975981,17,19,15
./reut2-011.sgm-143.txt,20,augNorm_entropy,true,15,80,6,0,13,1.0,0.9945171944715218,0.9938763402497999,13,16,14
./reut2-011.sgm-326.txt,20,augNorm_entropy,true,11,90,8,3,7,1.0,0.7951117868790475,0.7783954148935287,16,11,14
./reut2-011.sgm-458.txt,22,augNorm_entropy,true,12,68,7,6,0,1.0,0.9420127480919497,0.9327004504643873,12,10,11
./reut2-011.sgm-638.txt,12,augNorm_entropy,true,11,58,6,3,9,1.0,0.9534537157593452,0.9237492139933242,11,14,10
./reut2-011.sgm-671.txt,15,augNorm_entropy,true,19,68,12,9,0,1.0,0.8320222677430776,0.681116647203387,12,8,8
./reut2-011.sgm-81.txt,18,augNorm_entropy,true,19,62,1,8,16,1.0,0.8972113337200989,0.8794355789453421,14,12,10
./reut2-011.sgm-830.txt,40,augNorm_entropy,true,13,76,4,8,11,1.0,0.8970636692858811,0.8781888238059277,14,10,13
./reut2-011.sgm-949.txt,19,augNorm_entropy,true,17,66,13,10,0,1.0,0.9980543450281578,0.9654323084893714,7,15,15
./reut2-011.sgm-955.txt,22,augNorm_entropy,true,16,72,14,9,8,1.0,0.8813114174720799,0.8317567166765204,14,12,12
./reut2-012.sgm-155.txt,20,augNorm_entropy,true,15,75,8,4,10,1.0,0.8692644337372191,0.8242911524763656,12,13,9
./reut2-012.sgm-448.txt,21,augNorm_entropy,true,17,51,6,5,14,1.0,0.9987533771982927,0.9770015170751486,7,7,7
./reut2-012.sgm-476.txt,14,augNorm_entropy,true,11,49,8,5,3,1.0,0.8307046196388848,0.7953963641439324,12,11,12
./reut2-012.sgm-551.txt,16,augNorm_entropy,true,13,100,5,3,9,1.0,0.9798080304485548,0.9691482428317836,11,12,12
./reut2-012.sgm-601.txt,22,augNorm_entropy,true,31,105,17,9,28,1.0,0.9862928627486958,0.9286021790495258,15,15,11
./reut2-012.sgm-633.txt,20,augNorm_entropy,true,16,72,7,14,3,1.0,0.9687554302101601,0.9658070919826912,15,9,14
